IIIF_Prent,Onderdeel,Onderdeel_AAT,Titel_Fabel,Aap,Ezel,Kip,Slang,Vos,Objecttype,Objecttype_AAT,Afmeting_optioneel,Kunstenaar1_VN,Kunstenaar1_AN,Kunstenaar1_AR,Kunstenaar1_RL,Kunstenaar2_VN,Kunstenaar2_AN,Kunstenaar2_AR,Kunstenaar2_RL,c:loi,c:loi (convoluut),o:loi,Korte titel,Pagina,Maker1_VN,Maker1_AN,Maker1_AR,Maker1_RL,Maker2_VN,Maker2_AN,Maker2_AR,Maker2_RL,Maker3_VN,Maker3_AN,Maker3_AR,Maker3_RL,Plaats_Uitgave,Datering,Manifest,Plaatskenmerk,PermalinkAnet_Boek
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000055/3537,2969,1239,1248/max/0/default.jpg",Plaat (illustratie),300189216,"Lanius, et Simius",1,,,,,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,52,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd8243600000061.jp2/3672,3199,2098,783/800,/0/default.jpg",Figuur (illustratie),300188975,[Geen],,1,,,,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,63,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000062/4860,1775,1241,1232/max/0/default.jpg",Plaat (illustratie),300189216,Socrates ad amicos,,,4,,,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,64,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000069/3694,549,1251,1260/max/0/default.jpg",Plaat (illustratie),300189216,Pullus ad margaritam,,,5,,,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,76,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000071/3781,3248,2062,825/max/0/default.jpg",Figuur (illustratie),300188975,[Geen],,1,,,,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,79,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000074/3657,1755,1230,1239/max/0/default.jpg",Plaat (illustratie),300189216,"Asinus, et Galli",,2,,,,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,84,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000074/3639,2951,1230,1239/max/0/default.jpg",Plaat (illustratie),300189216,"De Mustela, et Muribus",,,,,5,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,84,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000074/4956,2925,1230,1239/max/0/default.jpg",Plaat (illustratie),300189216,De Vulpe et Uva,,,,,1,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,84,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000078/999,1697,974,939/max/0/default.jpg",Versierde initiaal,300417548,[Geen],1,1,,,1,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,90,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000079/3699,2871,1250,1268/max/0/default.jpg",Plaat (illustratie),300189216,Serpens ad Fabrum ferrarium,,,,1,,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,92,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000079/5010,2863,1250,1268/max/0/default.jpg",Plaat (illustratie),300189216,"Vulpis, et Caper",,,,,1,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,92,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000086/4957,1664,1241,1207/max/0/default.jpg",Plaat (illustratie),300189216,De Leone regnante,,,,,1,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,104,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000094/4913,1701,1269,1261/max/0/default.jpg",Plaat (illustratie),300189216,"Serpens, misericordia nociva",,,,1,1,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,118,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000094/3661,2919,1226,1243/max/0/default.jpg",Plaat (illustratie),300189216,"Vulpis, et Draco",,,,,1,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,118,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000095/3679,604,1269,1261/max/0/default.jpg",Plaat (illustratie),300189216,Phædrus,,,,4,,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,118,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000102/4864,2872,1250,1225/max/0/default.jpg",Plaat (illustratie),300189216,Homo et Asinus,,1,,,,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,130,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000103/3796,1561,906,940/max/0/default.jpg",Versierde initiaal,300417548,[Geen],,,,4,,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,131,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/canvas/00000120/928,1652,2410,2317/max/0/default.jpg",Figuur (illustratie),300188975,[Geen],,2,,,1,Diepdruk,300041338,,Pieter,"Gunst, van",a::920.5677:1:N,Illustrator,François,Halma,a::920.76733:1,Illustrator,c:lvd:13972107,,o:lvd:13259823,Fabularum Aesopiarum libri V,160,Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,David,"Hoogstratanus [Hoogstraten, van]",a::920.3936:1.3,Edit.,Francisci [François],Halmae [Halma],a::06.1601:1.10,Uitgever,Amstelaedami [Amsterdam],1701,https://anet.be/iiif/db2e5361f408f5e5b2e18a6bc7497bfcbdd82436/manifest,MAG-P 14.893,https://anet.be/record/opacuantwerpen/c:lvd:13972107/N
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000015/2202,1007,1752,1223/max/0/default.jpg",Figuur (illustratie),300188975,Hansop op de koord,4,,,,,Diepdruk,300041338,,,,,,,,,,c:lvd:14009835,c:lvd:14302068,o:lvd:13268337,Hansop op de koord,[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,,,,,,,,,[Plaats van uitgave niet gekend],1701,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,https://anet.be/record/opacuantwerpen/c:lvd:14009835/N
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000023/2281,1037,1597,1199/max/0/default.jpg",Figuur (illustratie),300188975,"Het geschil tusschen de Fransche Haan, en Lombaardsche hennen, beslegt door Jupiter",,,9,,,Diepdruk,300041338,,,,,,,,,,c:lvd:14009843,c:lvd:14302068,o:lvd:13268337,"Het geschil tusschen de Fransche Haan, en Lombaardsche hennen, beslegt door Jupiter",[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,Sebastiaan,Petzold,a::06.4950:1.2,Uitgever,,,,,Amsterdam,1701,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,https://anet.be/record/opacuantwerpen/c:lvd:14009843/N
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000031/2363,1139,1635,1241/max/0/default.jpg",Figuur (illustratie),300188975,De Italiaansche vos in het geallieerde tuighuis,,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:14009860,c:lvd:14302068,o:lvd:13268337,De Italiaansche vos in het geallieerde tuighuis,[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,,,,,,,,,[Plaats van uitgave niet gekend],1701,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,"https://anet.be/record/opacuantwerpen/c:lvd:14009860/N
"
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000059/2405,1154,1573,1228/max/0/default.jpg",Figuur (illustratie),300188975,"Saamenspraak tusschen het valies, de myter, en het bonnet",,1,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:14009886,c:lvd:14302068,o:lvd:13268337,"Saamenspraak tusschen het valies, de myter, en het bonnet",[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,,,,,,,,,[Plaats van uitgave niet gekend],1701,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,https://anet.be/record/opacuantwerpen/c:lvd:14009886/N
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000063/2436,1201,1564,1207/max/0/default.jpg",Figuur (illustratie),300188975,"Maatroozen saamenspraak te Port a Port benevens de fabel van de kakatoe, kuykedief, en den haan",,,1,,,Diepdruk,300041338,,,,,,,,,,c:lvd:14009892,c:lvd:14302068,o:lvd:13268337,"Maatroozen saamenspraak te Port a Port benevens de fabel van de kakatoe, kuykedief, en den haan",[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,,,,,,,,,[Plaats van uitgave niet gekend],1701,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,https://anet.be/record/opacuantwerpen/c:lvd:14009892/N
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000087/2365,1168,1656,1287/max/0/default.jpg",Figuur (illustratie),300188975,"De Italiaansche waarzegger. Esopus, Antonio Magino, en Dirk Rembrantz van Nierop",,,3,,,Diepdruk,300041338,,,,,,,,,,c:lvd:14009917,c:lvd:14302068,o:lvd:13268337,"De Italiaansche waarzegger. Esopus, Antonio Magino, en Dirk Rembrantz van Nierop",[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,,,,,,,,,[Plaats van uitgave niet gekend],1702,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,https://anet.be/record/opacuantwerpen/c:lvd:14009917/N
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000099/2325,954,1620,1253/max/0/default.jpg",Figuur (illustratie),300188975,"De horlende Kollendans, op Tilburn",,,,5,,Diepdruk,300041338,,,,,,,,,,c:lvd:14009925,c:lvd:14302068,o:lvd:13268337,"De horlende Kollendans, op Tilburn",[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,,,,,,,,,[Plaats van uitgave niet gekend],1702,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,https://anet.be/record/opacuantwerpen/c:lvd:14009925/N
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000111/2377,920,1604,1186/max/0/default.jpg",Figuur (illustratie),300188975,"De hobbel in de wacht, op de haasejagt",,,,,3,Diepdruk,300041338,,,,,,,,,,c:lvd:14009939,c:lvd:14302068,o:lvd:13268337,"De hobbel in de wacht, op de haasejagt",[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,,,,,,,,,[Plaats van uitgave niet gekend],1702,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,https://anet.be/record/opacuantwerpen/c:lvd:14009939/N
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000115/2365,1038,1586,1174/max/0/default.jpg",Figuur (illustratie),300188975,Europe nooit voor een,,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:14009942,c:lvd:14302068,o:lvd:13268337,Europe nooit voor een,[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,,,,,,,,,[Plaats van uitgave niet gekend],1702,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,https://anet.be/record/opacuantwerpen/c:lvd:14009942/N
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000123/2450,871,1601,1177/max/0/default.jpg",Figuur (illustratie),300188975,Het Cremoneesche vreugdevuur,,2,,,2,Diepdruk,300041338,,,,,,,,,,c:lvd:14009956,c:lvd:14302068,o:lvd:13268337,Het Cremoneesche vreugdevuur,[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,,,,,,,,,[Plaats van uitgave niet gekend],1702,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,https://anet.be/record/opacuantwerpen/c:lvd:14009956/N
"https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/canvas/00000127/2409,891,1619,1235/max/0/default.jpg",Figuur (illustratie),300188975,De Spaansche carravaan,,2,,,,Diepdruk,300041338,,,,,,,,,,c:lvd:14009959,c:lvd:14302068,o:lvd:13268337,De Spaansche carravaan,[1],Romeyn,"Hooghe, de",a::920.73286:1,Auteur,,,,,,,,,[Plaats van uitgave niet gekend],1702,https://anet.be/iiif/0d68fb8d4300bd4b5a085b332e702c24a5a917c4/manifest,MAG-P 13.1507,https://anet.be/record/opacuantwerpen/c:lvd:14009959/N
"https://anet.be/iiif/8ac569e71451d8ca11e01bac4cc979ab17e07d16/canvas/00000003/1353,283,995,1606/max/0/default.jpg",Frontispice (illustraties),300083021,[Geen],1,1,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:14014118,,o:lvd:13276682,Fabularum Aesopiarum libri V,[III],Aug. libertus,Phaedrus,a::920.5234:1.11,Fabulator,"Jo. Fred., P. [Johannes Fredericus]",Gronovius,a::920.13119:1.4,Edit.,[Joannes II & Gillis],Janssonio-Waesbergios [Janssonius van Waesberge],a::06.7962:1.1,Uitgever,Amstelaedami [Amsterdam],1703,https://anet.be/iiif/8ac569e71451d8ca11e01bac4cc979ab17e07d16/manifest,MAG-P 12.2083,https://anet.be/record/opacuantwerpen/c:lvd:14014118/N
"https://anet.be/iiif/ef512cfbc3d7ef13f68f3424ad7232077191c0e9/canvas/00000005/3340,511,2813,3623/max/0/default.jpg",Frontispice (illustraties),300083021,[Geen],1,1,,,1,Diepdruk,300041338,,Arnold,Boonen,a::920.65163:1,Illustrator,Philipp,"Gunst, van",a::920.76511:1,Illustrator,c:lvd:13972011,,o:lvd:13259709,Ezopische fabelen,[VIII],,"Fedrus, gevryden slaef des keizers Augustus [Phaedrus]",a::920.5234:1.16,Fabulator,Aesopus,,a::920.6711:1,Pass. aut.,François,Halma,a::06.1601:1.9,Uitgever,Amsterdam,1704,https://anet.be/iiif/ef512cfbc3d7ef13f68f3424ad7232077191c0e9/manifest,MAG-P 14.892,https://anet.be/record/opacuantwerpen/c:lvd:13972011/N
"https://anet.be/iiif/ef512cfbc3d7ef13f68f3424ad7232077191c0e9/canvas/00000015/863,668,2353,961/max/0/default.jpg",Figuur (illustratie),300188975,[Geen],,,,,1,Diepdruk,300041338,,Arnold,Boonen,a::920.65163:1,Illustrator,Philipp,"Gunst, van",a::920.76511:1,Illustrator,c:lvd:13972011,,o:lvd:13259709,Ezopische fabelen,[XXVI],,"Fedrus, gevryden slaef des keizers Augustus [Phaedrus]",a::920.5234:1.16,Fabulator,Aesopus,,a::920.6711:1,Pass. aut.,François,Halma,a::06.1601:1.9,Uitgever,Amsterdam,1704,https://anet.be/iiif/ef512cfbc3d7ef13f68f3424ad7232077191c0e9/manifest,MAG-P 14.892,https://anet.be/record/opacuantwerpen/c:lvd:13972011/N
"https://anet.be/iiif/ef512cfbc3d7ef13f68f3424ad7232077191c0e9/canvas/00000015/912,1848,920,863/max/0/default.jpg",Versierde initiaal,300417548,[Geen],1,1,,,1,Diepdruk,300041338,,Arnold,Boonen,a::920.65163:1,Illustrator,Philipp,"Gunst, van",a::920.76511:1,Illustrator,c:lvd:13972011,,o:lvd:13259709,Ezopische fabelen,[XXVI],,"Fedrus, gevryden slaef des keizers Augustus [Phaedrus]",a::920.5234:1.16,Fabulator,Aesopus,,a::920.6711:1,Pass. aut.,François,Halma,a::06.1601:1.9,Uitgever,Amsterdam,1704,https://anet.be/iiif/ef512cfbc3d7ef13f68f3424ad7232077191c0e9/manifest,MAG-P 14.892,https://anet.be/record/opacuantwerpen/c:lvd:13972011/N
"https://anet.be/iiif/ef512cfbc3d7ef13f68f3424ad7232077191c0e9/canvas/00000018/1296,2438,1671,1125/max/0/default.jpg",Figuur (illustratie),300188975,[Geen],1,,,,,Diepdruk,300041338,,Arnold,Boonen,a::920.65163:1,Illustrator,Philipp,"Gunst, van",a::920.76511:1,Illustrator,c:lvd:13972011,,o:lvd:13259709,Ezopische fabelen,[XXXII],,"Fedrus, gevryden slaef des keizers Augustus [Phaedrus]",a::920.5234:1.16,Fabulator,Aesopus,,a::920.6711:1,Pass. aut.,François,Halma,a::06.1601:1.9,Uitgever,Amsterdam,1704,https://anet.be/iiif/ef512cfbc3d7ef13f68f3424ad7232077191c0e9/manifest,MAG-P 14.892,https://anet.be/record/opacuantwerpen/c:lvd:13972011/N
"https://anet.be/iiif/ef512cfbc3d7ef13f68f3424ad7232077191c0e9/canvas/00000027/1436,784,1288,1197/max/0/default.jpg",Figuur (illustratie),300188975,De vorschen eischen eenen koning,,,,1,,Diepdruk,300041338,,Arnold,Boonen,a::920.65163:1,Illustrator,Philipp,"Gunst, van",a::920.76511:1,Illustrator,c:lvd:13972011,,o:lvd:13259709,Ezopische fabelen,4,,"Fedrus, gevryden slaef des keizers Augustus [Phaedrus]",a::920.5234:1.16,Fabulator,Aesopus,,a::920.6711:1,Pass. aut.,François,Halma,a::06.1601:1.9,Uitgever,Amsterdam,1704,https://anet.be/iiif/ef512cfbc3d7ef13f68f3424ad7232077191c0e9/manifest,MAG-P 14.892,https://anet.be/record/opacuantwerpen/c:lvd:13972011/N
